date,stock_code,stock_name,close,volume,turnover,ema20,ema60,ema120,signal_type,entry_date,d,r20,scenario,market_cap,exit_10pct_date,max_return_20d,ema20_cross_date,first_r_date
2024-07-11,2317,鴻海,225.5,66478277.0,149.91,210.24,185.74,162.87,surge,2024-06-20,15,0.867,A,3157767421600,2024-07-22,-3.99,2024-05-20,False
2024-07-11,2382,廣達,332.5,24228767.0,80.56,311.99,289.81,270.13,surge,2024-06-19,16,0.857,A,1284323610500,2024-07-18,-1.95,2024-06-14,False
2024-07-11,1519,華城,935.0,8825043.0,82.51,906.57,813.87,705.87,gap,2024-06-17,18,0.741,A,295348548000,2024-07-26,2.67,2024-06-14,False
2024-07-11,2540,愛山林,197.0,1646053.0,3.24,188.53,164.17,140.83,gap,2024-06-17,18,0.69,A,186140197700,2024-08-06,13.2,2024-06-14,False
2024-07-11,2834,臺企銀,18.55,22910889.0,4.25,18.14,17.18,16.24,gap,2024-06-17,18,0.865,A,180270046390,2024-08-08,2.43,2024-06-14,False
2024-07-11,2308,台達電,434.0,15021720.0,65.19,389.02,358.63,340.56,gap,2024-06-14,19,0.815,A,1127333792200,2024-07-22,-2.3,2024-06-18,False
2024-07-11,2330,台積電,1080.0,49304453.0,532.49,988.01,904.05,823.12,gap,2024-06-14,19,0.851,A,28007126460000,2024-07-19,-2.31,2024-05-31,False
2024-07-11,2360,致茂,338.0,4276800.0,14.46,317.81,295.66,275.2,gap,2024-06-14,19,0.849,A,143733046600,2024-07-18,2.07,2024-07-03,False
2024-07-12,2449,京元電子,127.5,35402158.0,45.14,119.11,106.35,99.05,surge,2024-07-08,4,0.896,A,155900000250,2024-07-22,1.18,2024-06-12,False
2024-07-12,6446,藥華藥,593.0,3689612.0,21.88,546.85,469.54,418.79,surge,2024-06-26,12,0.845,A,225120234200,,23.1,2024-05-09,False
2024-07-12,2382,廣達,326.0,18864689.0,61.5,313.32,291.0,271.05,surge,2024-06-19,17,0.875,A,1259216532400,2024-07-22,-0.92,2024-06-14,False
2024-07-12,1519,華城,907.0,5889859.0,53.42,906.61,816.92,709.19,gap,2024-06-17,19,0.605,A,286503885600,2024-07-26,5.84,2024-06-14,False
2024-07-12,2540,愛山林,194.5,746983.0,1.45,189.1,165.17,141.72,gap,2024-06-17,19,0.449,A,183778012450,2024-08-06,14.65,2024-06-14,False
2024-07-12,2303,聯電,53.0,97130116.0,51.48,54.55,53.44,52.14,gap,2024-06-17,19,0.825,A,666661803800,,3.4,2024-07-11,True
2024-07-12,2356,英業達,59.0,110127502.0,64.98,56.18,54.92,53.73,gap,2024-06-17,19,0.833,A,211661030900,2024-07-22,-4.07,2024-06-14,True
2024-07-12,2376,技嘉,309.0,7265459.0,22.45,308.91,307.54,301.47,gap,2024-06-17,19,0.88,A,206995670100,2024-07-19,-2.1,2024-07-05,True
2024-07-12,2834,臺企銀,18.6,18092721.0,3.37,18.18,17.22,16.28,gap,2024-06-17,19,0.804,A,180755949480,2024-08-08,2.15,2024-06-14,False
2024-07-12,4938,和碩,107.0,9138492.0,9.78,106.93,104.25,98.76,gap,2024-06-17,19,0.857,A,286991665700,2024-08-05,0.0,2024-07-11,True
2024-07-12,2353,宏碁,47.7,26398683.0,12.59,47.34,47.34,46.0,gap,2024-06-17,19,0.788,A,145382626260,2024-08-05,-0.73,2024-07-10,True
2024-07-15,2449,京元電子,128.5,26511147.0,34.07,120.01,107.07,99.53,surge,2024-07-08,5,0.888,A,157122745350,2024-07-22,0.39,2024-06-12,False
2024-07-15,6446,藥華藥,610.0,6734990.0,41.08,552.86,474.14,421.95,surge,2024-06-26,13,0.803,A,231573934000,,19.67,2024-05-09,False
2024-07-15,2382,廣達,323.0,17944703.0,57.96,314.25,292.05,271.91,surge,2024-06-19,18,0.897,A,1247628650200,2024-07-22,-0.15,2024-06-14,False
2024-07-16,2540,愛山林,220.0,5376079.0,11.83,194.15,168.5,144.18,surge,2024-07-15,1,0.878,A,207872302000,2024-07-29,1.36,2024-06-14,False
2024-07-16,2449,京元電子,129.0,38224166.0,49.31,120.86,107.79,100.02,surge,2024-07-08,6,0.893,A,157734117900,2024-07-22,-1.16,2024-06-12,False
2024-07-16,6446,藥華藥,605.0,2987978.0,18.08,557.83,478.43,424.97,surge,2024-06-26,14,0.81,A,229675787000,,20.66,2024-05-09,False
2024-07-17,2540,愛山林,223.0,4253208.0,9.48,196.9,170.28,145.48,surge,2024-07-15,2,0.868,A,210706924300,2024-07-26,-0.45,2024-06-14,False
2024-07-17,6446,藥華藥,645.0,6553111.0,42.27,566.13,483.89,428.61,surge,2024-06-26,15,0.759,A,244860963000,,13.18,2024-05-09,False
2024-07-18,2540,愛山林,222.0,3135130.0,6.96,199.29,171.98,146.75,surge,2024-07-15,3,0.872,A,209762050200,2024-07-29,-1.13,2024-06-14,False
2024-07-18,6446,藥華藥,645.0,7650521.0,49.35,573.64,489.18,432.19,surge,2024-06-26,16,0.76,A,244860963000,,13.18,2024-05-09,False
2024-07-19,2540,愛山林,217.0,2655923.0,5.76,200.97,173.46,147.91,surge,2024-07-15,4,0.894,A,205037679700,2024-08-05,1.15,2024-06-14,False
2024-07-19,6446,藥華藥,648.0,4421382.0,28.65,580.72,494.38,435.75,surge,2024-06-26,17,0.757,A,245999851200,,12.65,2024-05-09,False
2024-07-22,6446,藥華藥,624.0,6757584.0,42.17,584.84,498.63,438.87,surge,2024-06-26,18,0.792,A,236888745600,,16.99,,False
2024-07-23,6446,藥華藥,658.0,3614732.0,23.78,591.81,503.86,442.49,surge,2024-06-26,19,0.752,A,249796145200,,10.94,,False
2024-08-14,2474,可成,325.5,2223007.0,7.24,229.96,223.42,217.69,gap,2024-08-14,0,0.667,A,192751042050,2024-08-15,-25.96,2024-08-05,True
2024-08-14,6505,台塑化,115.0,2557129.0,2.94,68.74,66.83,68.6,gap,2024-08-14,0,0.559,B,1095485365500,2024-08-15,-46.78,2024-08-13,True
2024-08-15,2603,長榮,185.5,27516380.0,51.04,161.49,176.19,175.12,gap,2024-08-15,0,0.875,A,401615476500,,2.16,2024-08-14,True
2024-08-16,2303,聯電,55.8,68166778.0,38.04,50.33,51.88,51.68,gap,2024-08-15,1,0.898,A,701881672680,,0.36,2024-08-14,True
2024-08-16,2357,華碩,519.0,3248019.0,16.86,471.1,479.41,469.9,gap,2024-08-15,1,0.892,A,385492595700,,7.13,2024-08-14,True
2024-08-16,2603,長榮,186.0,19152391.0,35.62,163.83,176.51,175.3,gap,2024-08-15,1,0.87,A,402697998000,,1.88,2024-08-14,False
2024-08-19,2303,聯電,56.0,42753863.0,23.94,50.87,52.01,51.75,gap,2024-08-15,2,0.892,A,704397377600,,0.0,2024-08-14,False
2024-08-19,2357,華碩,524.0,3370248.0,17.66,476.14,480.87,470.8,gap,2024-08-15,2,0.881,A,389206397200,,6.11,2024-08-14,False
2024-08-19,2603,長榮,187.0,12062733.0,22.56,166.03,176.86,175.49,gap,2024-08-15,2,0.863,A,404863041000,,1.34,2024-08-14,False
2024-08-19,3533,嘉澤,1540.0,425192.0,6.55,1389.0,1463.74,1411.71,gap,2024-08-15,2,0.877,A,173303438000,2024-09-04,0.0,2024-08-14,True
2024-08-20,2303,聯電,56.0,47715835.0,26.72,51.36,52.14,51.82,gap,2024-08-15,3,0.89,A,704397377600,,0.0,2024-08-14,False
2024-08-20,2357,華碩,519.0,3585437.0,18.61,480.22,482.12,471.6,gap,2024-08-15,3,0.885,A,385492595700,,7.13,2024-08-14,False
2024-08-20,2345,智邦,533.0,2143826.0,11.43,484.86,505.48,504.13,gap,2024-08-15,3,0.892,A,299075840700,,3.19,2024-08-14,True
2024-08-20,2603,長榮,188.5,18027978.0,33.98,168.17,177.24,175.71,gap,2024-08-15,3,0.852,A,408110605500,,0.53,2024-08-14,False
2024-08-20,3533,嘉澤,1540.0,698220.0,10.75,1403.38,1466.24,1413.83,gap,2024-08-15,3,0.873,A,173303438000,2024-09-04,-0.65,2024-08-14,False
2024-08-21,2303,聯電,56.0,35451589.0,19.85,51.8,52.27,51.89,gap,2024-08-15,4,0.887,A,704397377600,,-0.18,2024-08-14,False
2024-08-21,2357,華碩,517.0,3279893.0,16.96,483.72,483.26,472.35,gap,2024-08-15,4,0.886,A,384007075100,,10.06,2024-08-14,False
2024-08-21,2345,智邦,530.0,1218494.0,6.46,489.16,506.28,504.56,gap,2024-08-15,4,0.892,A,297392487000,,3.77,2024-08-14,False
2024-08-21,2379,瑞昱,537.0,1367706.0,7.34,497.87,516.6,516.59,gap,2024-08-15,4,0.888,A,276830266200,2024-09-16,1.49,2024-08-14,True
2024-08-21,2603,長榮,187.5,15756650.0,29.54,170.01,177.57,175.9,gap,2024-08-15,4,0.854,A,405945562500,,1.33,2024-08-14,False
2024-08-21,3533,嘉澤,1510.0,641003.0,9.68,1413.53,1467.68,1415.42,gap,2024-08-15,4,0.887,A,169927397000,2024-09-05,1.32,2024-08-14,False
2024-08-22,2303,聯電,55.9,30087791.0,16.82,52.19,52.39,51.95,gap,2024-08-15,5,0.888,A,703139525140,,-0.54,2024-08-14,False
2024-08-22,2357,華碩,518.0,1466783.0,7.6,486.99,484.4,473.1,gap,2024-08-15,5,0.883,A,384749835400,,14.09,2024-08-14,False
2024-08-22,2379,瑞昱,545.0,1161383.0,6.33,502.36,517.53,517.06,gap,2024-08-15,5,0.87,A,280954367000,2024-09-05,-0.92,2024-08-14,False
2024-08-22,2603,長榮,189.0,9138002.0,17.27,171.82,177.95,176.12,gap,2024-08-15,5,0.847,A,409193127000,,0.53,2024-08-14,False
2024-08-23,2303,聯電,55.6,31165353.0,17.33,52.52,52.49,52.01,gap,2024-08-15,6,0.891,A,699365967760,,-0.18,2024-08-14,False
2024-08-23,2357,華碩,519.0,1737837.0,9.02,490.04,485.54,473.86,gap,2024-08-15,6,0.879,A,385492595700,,13.87,2024-08-14,False
2024-08-23,2379,瑞昱,540.0,1563903.0,8.45,505.95,518.27,517.43,gap,2024-08-15,6,0.871,A,278376804000,2024-09-16,-0.56,2024-08-14,False
2024-08-23,2603,長榮,189.5,12208614.0,23.14,173.51,178.33,176.34,gap,2024-08-15,6,0.842,A,410275648500,,2.9,2024-08-14,False
2024-08-23,3533,嘉澤,1515.0,307452.0,4.66,1430.22,1470.1,1418.36,gap,2024-08-15,6,0.875,A,170490070500,2024-09-04,0.99,2024-08-14,False
2024-08-26,2303,聯電,55.1,27664138.0,15.24,52.76,52.58,52.07,gap,2024-08-15,7,0.897,A,693076705460,,0.73,2024-08-14,False
2024-08-26,2357,華碩,546.0,11699503.0,63.88,495.37,487.52,475.05,gap,2024-08-15,7,0.835,A,405547123800,,8.79,2024-08-14,False
2024-08-26,2379,瑞昱,537.0,926611.0,4.98,508.9,518.88,517.76,gap,2024-08-15,7,0.869,A,276830266200,2024-09-16,0.0,2024-08-14,False
2024-08-26,2603,長榮,189.0,18540930.0,35.04,174.98,178.68,176.55,gap,2024-08-15,7,0.842,A,409193127000,,7.94,2024-08-14,False
2024-08-26,3533,嘉澤,1520.0,432301.0,6.57,1438.77,1471.73,1420.04,gap,2024-08-15,7,0.867,A,171052744000,2024-09-04,0.66,2024-08-14,False
2024-08-27,2357,華碩,554.0,6361832.0,35.24,500.95,489.7,476.36,gap,2024-08-15,8,0.824,A,411489206200,,7.22,2024-08-14,False
2024-08-27,2345,智邦,522.0,1189113.0,6.21,499.05,507.88,505.49,gap,2024-08-15,8,0.882,A,292903543800,,8.43,2024-08-14,False
2024-08-27,2379,瑞昱,535.0,975279.0,5.22,511.39,519.41,518.04,gap,2024-08-15,8,0.867,A,275799241000,2024-09-16,0.37,2024-08-14,False
2024-08-27,2603,長榮,183.5,24705971.0,45.34,175.79,178.84,176.67,gap,2024-08-15,8,0.866,A,397285390500,,14.17,2024-08-14,False
2024-08-27,3533,嘉澤,1510.0,419861.0,6.34,1445.55,1472.99,1421.53,gap,2024-08-15,8,0.871,A,169927397000,2024-09-05,1.32,2024-08-14,False
2024-08-28,2303,聯電,55.2,29808271.0,16.45,53.1,52.71,52.15,gap,2024-08-15,9,0.894,A,694334557920,,0.54,2024-08-14,False
2024-08-28,2357,華碩,552.0,2395345.0,13.22,505.81,491.74,477.61,gap,2024-08-15,9,0.829,A,410003685600,,7.61,2024-08-14,False
2024-08-28,2330,台積電,964.0,33519083.0,323.12,924.83,916.98,865.96,gap,2024-08-15,9,0.882,A,24998953618000,,5.29,2024-08-14,True
2024-08-28,2383,台光電,451.5,4654769.0,21.02,427.41,436.84,435.44,gap,2024-08-15,9,0.882,A,161781976650,,10.74,2024-08-14,True
2024-08-28,2379,瑞昱,532.0,920980.0,4.9,513.35,519.82,518.27,gap,2024-08-15,9,0.865,A,274252703200,2024-09-16,0.94,2024-08-14,False
2024-08-28,2603,長榮,183.0,11042920.0,20.21,176.48,178.97,176.77,gap,2024-08-15,9,0.864,A,396202869000,,14.48,2024-08-14,False
2024-08-29,2357,華碩,548.0,3489385.0,19.12,509.83,493.59,478.77,gap,2024-08-15,10,0.835,A,407032644400,,8.39,2024-08-14,False
2024-08-29,2454,聯發科,1250.0,5628485.0,70.36,1185.74,1213.61,1181.09,gap,2024-08-15,10,0.828,A,2004890250000,2024-09-05,1.6,2024-08-14,True
2024-08-29,2379,瑞昱,537.0,1004243.0,5.39,515.6,520.38,518.58,gap,2024-08-15,10,0.848,A,276830266200,2024-09-16,0.0,2024-08-14,False
2024-08-29,2603,長榮,184.5,9194741.0,16.96,177.24,179.15,176.9,gap,2024-08-15,10,0.851,A,399450433500,,14.91,2024-08-14,False
2024-08-29,2618,長榮航,35.6,69741457.0,24.83,33.98,34.44,34.27,gap,2024-08-15,10,0.879,A,192255817080,,6.32,2024-08-14,True
2024-08-30,2303,聯電,55.5,62697419.0,34.8,53.46,52.86,52.24,gap,2024-08-15,11,0.877,A,698108115300,,-0.18,2024-08-14,False
2024-08-30,2357,華碩,537.0,4109800.0,22.07,512.42,495.01,479.73,gap,2024-08-15,11,0.845,A,398862281100,,10.61,2024-08-14,False
2024-08-30,2330,台積電,944.0,75533393.0,713.04,928.22,918.69,868.5,gap,2024-08-15,11,0.878,A,24480303128000,,7.52,2024-08-14,False
2024-08-30,2383,台光電,465.0,9836460.0,45.74,432.07,437.86,436.0,gap,2024-08-15,11,0.842,A,166619311500,,7.53,2024-08-14,False
2024-08-30,2454,聯發科,1240.0,6035560.0,74.84,1190.91,1214.47,1182.06,gap,2024-08-15,11,0.822,A,1988851128000,2024-09-05,2.42,2024-08-14,False
2024-08-30,1102,亞泥,45.1,8945857.0,4.03,43.63,43.03,42.62,gap,2024-08-15,11,0.898,A,159949986790,,5.88,2024-08-14,True
2024-08-30,2207,和泰車,660.0,926488.0,6.11,632.28,625.63,629.27,gap,2024-08-15,11,0.884,B,367687848000,,8.03,2024-08-14,True
2024-08-30,2379,瑞昱,535.0,2911992.0,15.58,517.45,520.86,518.85,gap,2024-08-15,11,0.838,A,275799241000,2024-09-16,0.37,2024-08-14,False
2024-08-30,2382,廣達,268.0,21576411.0,57.82,268.62,275.36,270.05,gap,2024-08-15,11,0.865,A,1035184143200,2024-09-10,3.36,2024-08-14,True
2024-08-30,2603,長榮,188.0,18202233.0,34.22,178.27,179.44,177.08,gap,2024-08-15,11,0.824,A,407028084000,,12.77,2024-08-14,False
2024-08-30,2609,陽明,64.5,31562837.0,20.36,61.92,63.17,61.24,gap,2024-08-15,11,0.874,A,225240727350,,13.02,2024-08-14,True
2024-08-30,2618,長榮航,35.35,35344395.0,12.49,34.11,34.47,34.29,gap,2024-08-15,11,0.875,A,190905706005,,7.07,2024-08-14,False
2024-08-30,3533,嘉澤,1530.0,826311.0,12.64,1459.29,1475.3,1425.21,gap,2024-08-15,11,0.836,A,172178091000,2024-09-04,-0.98,2024-08-14,False
2024-09-02,2303,聯電,55.4,35096170.0,19.44,53.64,52.94,52.3,gap,2024-08-15,12,0.869,A,696850262840,,-0.36,2024-08-14,False
2024-09-02,2357,華碩,556.0,4860655.0,27.03,516.57,497.01,480.99,gap,2024-08-15,12,0.812,A,412974726800,,6.83,2024-08-14,False
2024-09-02,2330,台積電,948.0,19272593.0,182.7,930.11,919.65,869.82,gap,2024-08-15,12,0.864,A,24584033226000,,7.07,2024-08-14,False
2024-09-02,2383,台光電,470.5,8875401.0,41.76,435.73,438.93,436.57,gap,2024-08-15,12,0.826,A,168590077550,,6.27,2024-08-14,False
2024-09-02,2454,聯發科,1225.0,3294144.0,40.35,1194.15,1214.82,1182.77,gap,2024-08-15,12,0.824,A,1964792445000,,3.67,2024-08-14,False
2024-09-02,2345,智邦,531.0,5069459.0,26.92,504.8,508.89,506.16,gap,2024-08-15,12,0.821,A,297953604900,,6.59,2024-08-14,False
2024-09-02,1102,亞泥,45.15,5882991.0,2.66,43.77,43.1,42.66,gap,2024-08-15,12,0.895,A,160127314935,,5.76,2024-08-14,False
2024-09-02,2207,和泰車,658.0,186871.0,1.23,634.73,626.69,629.75,gap,2024-08-15,12,0.873,B,366573642400,,8.36,2024-08-14,False
2024-09-02,2317,鴻海,183.0,36343903.0,66.51,181.72,183.78,172.26,gap,2024-08-15,12,0.88,A,2562622785600,,4.37,2024-08-23,True
2024-09-02,2379,瑞昱,537.0,2269326.0,12.19,519.31,521.39,519.15,gap,2024-08-15,12,0.823,A,276830266200,2024-09-16,-0.74,2024-08-14,False
2024-09-02,2603,長榮,182.0,22437569.0,40.84,178.62,179.53,177.16,gap,2024-08-15,12,0.84,A,394037826000,,16.48,2024-08-14,False
2024-09-02,2618,長榮航,35.4,28690800.0,10.16,34.23,34.5,34.31,gap,2024-08-15,12,0.863,A,191175728220,,6.92,2024-08-14,False
2024-09-03,2303,聯電,55.1,27896571.0,15.37,53.78,53.02,52.34,gap,2024-08-15,13,0.87,A,693076705460,,0.18,2024-08-14,False
2024-09-03,2357,華碩,550.0,1844059.0,10.14,519.75,498.75,482.13,gap,2024-08-15,13,0.826,A,408518165000,,8.0,2024-08-14,False
2024-09-03,2383,台光電,500.0,17626325.0,88.13,441.85,440.94,437.62,gap,2024-08-15,13,0.777,A,179160550000,2024-09-30,-1.8,2024-08-14,False
2024-09-03,2454,聯發科,1220.0,3534979.0,43.13,1196.62,1214.99,1183.39,gap,2024-08-15,13,0.83,A,1956772884000,,4.1,2024-08-14,False
2024-09-03,2345,智邦,527.0,1901419.0,10.02,506.92,509.48,506.5,gap,2024-08-15,13,0.825,A,295709133300,,7.4,2024-08-14,False
2024-09-03,1102,亞泥,45.1,5965767.0,2.69,43.9,43.16,42.7,gap,2024-08-15,13,0.896,A,159949986790,,5.88,2024-08-14,False
2024-09-03,2207,和泰車,651.0,159018.0,1.04,636.28,627.49,630.1,gap,2024-08-15,13,0.873,B,362673922800,,9.52,2024-08-14,False
2024-09-03,2317,鴻海,185.0,52160276.0,96.5,182.03,183.82,172.47,gap,2024-08-15,13,0.865,A,2590629592000,,4.86,2024-08-23,False
2024-09-03,2379,瑞昱,533.0,2076340.0,11.07,520.62,521.77,519.38,gap,2024-08-15,13,0.823,A,274768215800,2024-09-16,-4.32,2024-08-14,False
2024-09-03,2382,廣達,272.0,19227832.0,52.3,268.8,274.99,270.03,gap,2024-08-15,13,0.831,A,1050634652800,2024-09-10,1.84,2024-09-02,True
2024-09-03,2603,長榮,182.0,9615815.0,17.5,178.94,179.61,177.24,gap,2024-08-15,13,0.834,A,394037826000,,16.48,2024-08-14,False
2024-09-03,2618,長榮航,35.9,54866512.0,19.7,34.39,34.54,34.33,gap,2024-08-15,13,0.851,A,193875950370,,5.43,2024-08-14,False
2024-09-03,3533,嘉澤,1510.0,412788.0,6.23,1466.76,1476.9,1427.66,gap,2024-08-15,13,0.835,A,169927397000,2024-09-05,0.33,2024-08-14,False
2024-09-04,2357,華碩,528.0,4466195.0,23.58,520.54,499.71,482.89,gap,2024-08-15,14,0.867,A,392177438400,,12.5,2024-08-14,False
2024-09-04,2383,台光電,468.0,13119731.0,61.4,444.34,441.82,438.12,gap,2024-08-15,14,0.817,A,167694274800,2024-10-04,4.91,2024-08-14,False
2024-09-04,2618,長榮航,35.15,51289204.0,18.03,34.46,34.56,34.35,gap,2024-08-15,14,0.865,A,189825617145,,7.68,2024-08-14,False
2024-09-05,2540,愛山林,211.5,3339079.0,7.06,192.13,183.77,164.89,surge,2024-08-30,4,0.844,A,199840872150,2024-09-10,1.65,2024-08-29,True
2024-09-05,2357,華碩,521.0,2633165.0,13.72,520.58,500.4,483.52,gap,2024-08-15,15,0.874,A,386978116300,,14.01,2024-08-14,False
2024-09-05,2383,台光電,491.0,11306597.0,55.52,448.79,443.44,439.0,gap,2024-08-15,15,0.754,A,175935660100,2024-10-04,-0.1,2024-08-14,False
2024-09-05,2345,智邦,514.0,2665708.0,13.7,507.17,509.39,506.56,gap,2024-08-15,15,0.815,A,288414600600,,10.12,2024-09-04,True
2024-09-05,1102,亞泥,44.7,5685977.0,2.54,44.01,43.25,42.76,gap,2024-08-15,15,0.893,A,158531361630,,6.82,2024-08-14,False
2024-09-05,2207,和泰車,616.0,224817.0,1.38,632.08,626.56,629.54,gap,2024-08-15,15,0.896,B,343175324800,,15.75,2024-09-04,True
2024-09-05,2603,長榮,181.0,11844442.0,21.44,179.1,179.62,177.33,gap,2024-08-15,15,0.796,A,391872783000,,17.13,2024-09-04,True
2024-09-05,2618,長榮航,35.15,52411838.0,18.42,34.53,34.58,34.36,gap,2024-08-15,15,0.852,A,189825617145,,7.68,2024-08-14,False
2024-09-06,2540,愛山林,215.0,2962597.0,6.37,194.31,184.8,165.72,surge,2024-08-30,5,0.833,A,203147931500,2024-09-10,-5.35,2024-08-29,False
2024-09-06,2357,華碩,527.0,2425780.0,12.78,521.19,501.28,484.24,gap,2024-08-15,16,0.842,A,391434678100,,12.71,2024-08-14,False
2024-09-06,2383,台光電,490.5,10388064.0,50.95,452.76,444.98,439.85,gap,2024-08-15,16,0.718,A,175756499550,2024-10-04,-2.24,2024-08-14,False
2024-09-06,2345,智邦,520.0,3200708.0,16.64,508.39,509.74,506.78,gap,2024-08-15,16,0.771,A,291781308000,,8.85,2024-09-04,False
2024-09-06,1102,亞泥,44.95,6860745.0,3.08,44.1,43.31,42.8,gap,2024-08-15,16,0.874,A,159418002355,,6.23,2024-08-14,False
2024-09-06,2207,和泰車,621.0,196440.0,1.22,631.03,626.37,629.4,gap,2024-08-15,16,0.87,B,345960838800,,14.81,2024-09-05,True
2024-09-06,2618,長榮航,35.25,49074230.0,17.3,34.6,34.6,34.38,gap,2024-08-15,16,0.834,A,190365661575,,7.38,2024-08-14,False
2024-09-09,2357,華碩,533.0,3577884.0,19.07,522.32,502.32,485.05,gap,2024-08-15,17,0.794,A,395891239900,,11.44,2024-08-14,False
2024-09-09,2383,台光電,479.5,6653739.0,31.9,455.31,446.11,440.5,gap,2024-08-15,17,0.674,A,171814967450,2024-10-04,0.0,2024-08-14,False
2024-09-09,2345,智邦,515.0,1456263.0,7.5,509.02,509.91,506.91,gap,2024-08-15,17,0.719,A,288975718500,,9.9,2024-09-04,False
2024-09-09,1102,亞泥,44.75,7391171.0,3.31,44.16,43.35,42.83,gap,2024-08-15,17,0.848,A,158708689775,,6.7,2024-08-14,False
2024-09-09,2207,和泰車,620.0,375560.0,2.33,629.98,626.16,629.24,gap,2024-08-15,17,0.839,B,345403736000,,15.0,2024-09-06,True
2024-09-09,2618,長榮航,34.9,42523659.0,14.84,34.63,34.61,34.38,gap,2024-08-15,17,0.806,A,188475506070,,8.45,2024-08-14,False
2024-09-09,4904,遠傳,92.6,9434957.0,8.74,89.98,87.39,85.2,gap,2024-08-15,17,0.894,A,334010552040,,1.19,2024-08-14,True
2024-09-10,2357,華碩,527.0,3541178.0,18.66,522.76,503.13,485.74,gap,2024-08-15,18,0.731,A,391434678100,,12.71,2024-08-14,False
2024-09-10,2383,台光電,458.0,8473921.0,38.81,455.56,446.5,440.79,gap,2024-08-15,18,0.57,A,164111063800,,4.69,2024-08-14,False
2024-09-10,1102,亞泥,44.85,7452619.0,3.34,44.23,43.4,42.86,gap,2024-08-15,18,0.784,A,159063346065,,6.47,2024-08-14,False
2024-09-10,1216,統一,87.0,12486962.0,10.86,82.65,81.86,80.29,gap,2024-08-15,18,0.853,A,494335339800,,3.1,2024-09-04,True
2024-09-10,2207,和泰車,618.0,125073.0,0.77,628.84,625.9,629.06,gap,2024-08-15,18,0.77,B,344289530400,,15.37,2024-09-09,True
2024-09-10,2618,長榮航,34.7,28722016.0,9.97,34.63,34.62,34.39,gap,2024-08-15,18,0.72,A,187395417210,,9.08,2024-08-14,False
2024-09-10,4904,遠傳,91.4,8693175.0,7.95,90.12,87.52,85.3,gap,2024-08-15,18,0.879,A,329682121560,,2.52,2024-08-14,False
2024-09-11,1519,華城,552.0,5237010.0,28.91,619.05,694.21,688.28,gap,2024-08-15,19,0.035,A,174366201600,,22.83,2024-09-10,True
2024-09-11,2303,聯電,54.0,24122229.0,13.03,53.79,53.16,52.48,gap,2024-08-15,19,0.269,A,679240328400,,2.22,2024-09-10,True
2024-09-11,4904,遠傳,92.8,11073183.0,10.28,90.37,87.7,85.42,gap,2024-08-15,19,0.781,A,334731957120,,0.97,2024-08-14,False
2024-09-11,3533,嘉澤,1350.0,475621.0,6.42,1415.41,1454.28,1420.45,gap,2024-08-15,19,0.138,A,151921845000,,23.7,2024-09-10,True
2024-09-11,2834,臺企銀,15.2,18522680.0,2.82,15.74,16.44,16.32,gap,2024-08-15,19,0.547,A,147714539360,,5.26,2024-09-10,True
2024-09-11,2618,長榮航,35.45,47514586.0,16.84,34.71,34.64,34.41,gap,2024-08-15,19,0.437,A,191445750435,,6.77,2024-08-14,False
2024-09-11,2615,萬海,76.8,17042545.0,13.09,77.49,76.6,71.94,gap,2024-08-15,19,0.255,A,215512043520,,39.97,2024-09-10,True
2024-09-11,2609,陽明,61.3,20684100.0,12.68,61.5,62.71,61.24,gap,2024-08-15,19,0.184,A,214065993590,,18.92,2024-09-10,True
2024-09-11,2603,長榮,182.5,15383544.0,28.07,179.34,179.64,177.48,gap,2024-08-15,19,0.09,A,395120347500,,16.16,2024-09-10,True
2024-09-11,2412,中華電,123.5,5881138.0,7.26,123.16,122.91,122.89,gap,2024-08-15,19,0.85,A,958044642750,,2.83,2024-09-04,True
2024-09-11,2382,廣達,242.0,16807290.0,40.67,258.91,269.97,267.88,gap,2024-08-15,19,0.252,A,934755830800,,22.11,2024-09-10,True
2024-09-11,2317,鴻海,169.5,29538055.0,50.07,177.95,181.92,172.57,gap,2024-08-15,19,0.552,A,2373576842400,,22.12,2024-09-10,True
2024-09-11,2308,台達電,364.5,8514514.0,31.04,380.85,378.17,363.33,gap,2024-08-15,19,0.373,A,946804532850,,9.74,2024-09-10,True
